Country:e,Name:s,AccentCity:s,Region:e,Population:n,Latitude,Longitude,Test3:n,Prefecture:e,Record:n
jp,tashiro,Tashiro,36,,35.283333,132.716667,35.283333,shimane,15234
jp,tasikara,Tasikara,23,,34.283333,136.566667,34.283333,mie,15235
jp,taskara,Taskara,23,,34.283333,136.566667,34.283333,mie,15236
jp,taso,Taso,23,,34.283333,136.683333,34.283333,mie,15237
jp,tasoura,Tasoura,23,,34.283333,136.683333,34.283333,mie,15238
jp,tassobe,Tassobe,16,,39.383333,141.35,39.383333,iwate,15239
jp,tasukaya,Tasukaya,47,,26.316667,127.866667,26.316667,okinawa,15240
jp,tasuke,Tasuke,27,,33.383333,129.55,33.383333,nagasaki,15241
jp,tasumi,Tasumi,36,,35.533333,133.15,35.533333,shimane,15242
jp,ta,Ta,27,,34.416667,129.3,34.416667,nagasaki,15243
jp,tatchiyama,Tatchiyama,18,,30.6,131.05,30.6,kagoshima,15244
jp,tateai,Tateai,2,,39.283333,140.283333,39.283333,akita,15245
jp,tatebayashi,Tatebayashi,10,81275,36.25,139.533333,36.25,gunma,15246
jp,tateda,Tateda,20,,33.566667,133.666667,33.566667,kochi,15247
jp,tategaoka,Tategaoka,8,,37.333333,140.3,37.333333,fukushima,15248
jp,tatehama,Tatehama,12,,41.45,140.039444,41.45,hokkaido,15249
jp,tateishi,Tateishi,3,,40.583333,141.05,40.583333,aomori,15250
jp,tateishi,Tateishi,6,,35.758333,136.023333,35.758333,fukui,15251
jp,tateishi,Tateishi,16,,38.983333,141.116667,38.983333,iwate,15252
jp,tateishi,Tateishi,30,,33.483333,131.466667,33.483333,oita,15253
jp,tateishi,Tateishi,45,,34.4,131.05,34.4,yamaguchi,15254
jp,tateiwa,Tateiwa,7,,33.65,130.95,33.65,fukuoka,15255
jp,tateiwa,Tateiwa,9,,36.083333,137.35,36.083333,gifu,15256
jp,tateiwa,Tateiwa,10,,36.683333,139.1,36.683333,gunma,15257
jp,tateiwa,Tateiwa,38,,36.6,139.833333,36.6,tochigi,15258
jp,tatekado,Tatekado,21,,33.016667,130.9,33.016667,kumamoto,15259
jp,tatekushi,Tatekushi,27,,33.066667,129.1,33.066667,nagasaki,15260
jp,tatemae,Tatemae,16,,39.483333,141.233333,39.483333,iwate,15261
jp,tatemai,Tatemai,16,,39.483333,141.233333,39.483333,iwate,15262
jp,tatemata,Tatemata,2,,40.15,140.55,40.15,akita,15263
jp,tateniusu,Tateniusu,12,,44.016667,145.2,44.016667,hokkaido,15264
jp,tatenokidai,Tatenokidai,44,,38.65,139.916667,38.65,yamagata,15265
jp,tatenomatakozan,Tatenomatakozan,2,,40.15,140.55,40.15,akita,15266
jp,tateno,Tateno,14,,36.033333,140.116667,36.033333,ibaraki,15267
jp,tateno,Tateno,21,,32.883333,130.966667,32.883333,kumamoto,15268
jp,tateno,Tateno,42,,36.716667,136.966667,36.716667,toyama,15269
jp,tatenuma,Tatenuma,24,,38.410264,141.206218,38.410264,miyagi,15270
jp,tateoka,Tateoka,3,,40.873611,140.336667,40.873611,aomori,15271
jp,tateoka,Tateoka,44,,38.476111,140.388889,38.476111,yamagata,15272
jp,tateshita,Tateshita,24,,38.411464,141.186289,38.411464,miyagi,15273
jp,tate,Tate,2,,39.333333,140.133333,39.333333,akita,15274
jp,tate,Tate,12,,41.885278,140.333611,41.885278,hokkaido,15275
jp,tate,Tate,24,,38.716667,141.25,38.716667,miyagi,15276
jp,tateura,Tateura,27,,33.354722,129.433889,33.354722,nagasaki,15277
jp,tatewakicho,Tatewakicho,1,,35.083333,136.916667,35.083333,aichi,15278
jp,tateyamahojo,Tateyamahojo,4,,34.983333,139.866667,34.983333,chiba,15279
jp,tateyamahozyo,Tateyamahozyo,4,,34.983333,139.866667,34.983333,chiba,15280
jp,tateyama,Tateyama,4,50065,34.983333,139.866667,34.983333,chiba,15281
jp,tateyama,Tateyama,12,,42.45,143.216667,42.45,hokkaido,15282
jp,tateyama,Tateyama,18,,30.6,131.05,30.6,kagoshima,15283
jp,tateyama,Tateyama,21,,33.016667,130.75,33.016667,kumamoto,15284
jp,tateyama,Tateyama,44,,37.916667,140.083333,37.916667,yamagata,15285
jp,tateyuwa,Tateyuwa,38,,36.6,139.833333,36.6,tochigi,15286
jp,tatibana,Tatibana,39,,33.866667,134.65,33.866667,tokushima,15287
jp,tatikawa,Tatikawa,40,,35.692778,139.418056,35.692778,tokyo,15288
jp,tatsue,Tatsue,39,,33.966667,134.6,33.966667,tokushima,15289
jp,tatsugahama,Tatsugahama,43,,34.083333,135.1,34.083333,wakayama,15290
jp,tatsuiwa,Tatsuiwa,10,,36.683333,139.1,36.683333,gunma,15291
jp,tatsukawa,Tatsukawa,17,,34.25,133.783333,34.25,kagawa,15292
jp,tatsukobu,Tatsukobu,12,,43.083333,144.5,43.083333,hokkaido,15293
jp,tatsukomu,Tatsukomu,12,,43.083333,144.5,43.083333,hokkaido,15294
jp,tatsuma,Tatsuma,29,,37.983333,138.533333,37.983333,niigata,15295
jp,tatsumi,Tatsumi,40,,35.65,139.815,35.65,tokyo,15296
jp,tatsumiya,Tatsumiya,31,,34.916667,134.2,34.916667,okayama,15297
jp,tatsuno,Tatsuno,13,40011,34.866667,134.55,34.866667,hyogo,15298
jp,tatsuno,Tatsuno,26,21499,35.983333,138,35.983333,nagano,15299
jp,tatsuruhama,Tatsuruhama,15,,37.066667,136.883333,37.066667,ishikawa,15300
jp,tatsusobe,Tatsusobe,16,,39.383333,141.35,39.383333,iwate,15301
jp,tatsutacho,Tatsutacho,28,,34.6,135.716667,34.6,nara,15302
jp,tatsuta,Tatsuta,28,,34.6,135.716667,34.6,nara,15303
jp,tatsutori,Tatsutori,4,,35.433333,140.216667,35.433333,chiba,15304
jp,tauracho,Tauracho,19,,35.283333,139.633333,35.283333,kanagawa,15305
jp,taura,Taura,19,,35.283333,139.633333,35.283333,kanagawa,15306
jp,tawaramappu,Tawaramappu,12,,43.6,142.7,43.6,hokkaido,15307
jp,tawaramoto,Tawaramoto,28,32660,34.55,135.8,34.55,nara,15308
jp,tawaraniwa,Tawaraniwa,24,,38.485951,141.200532,38.485951,miyagi,15309
jp,tawarano,Tawarano,37,,35.017778,139.003611,35.017778,shizuoka,15310
jp,tawara-shimo,Tawara-shimo,31,,34.8,133.433333,34.8,okayama,15311
jp,tawara,Tawara,1,,34.666667,137.266667,34.666667,aichi,15312
jp,tawaro-shimo,Tawaro-shimo,31,,34.8,133.433333,34.8,okayama,15313
jp,tawosawa,Tawosawa,3,,41.183333,141.016667,41.183333,aomori,15314
jp,tayama,Tayama,16,,40.133333,140.95,40.133333,iwate,15315
jp,taya,Taya,1,,34.9,136.833333,34.9,aichi,15316
jp,tayuzawa,Tayuzawa,24,,38.492606,141.00102,38.492606,miyagi,15317
jp,tazawa,Tazawa,29,,37.05,138.7,37.05,niigata,15318
jp,tazawa,Tazawa,44,,38.556944,140.358611,38.556944,yamagata,15319
jp,tazima,Tazima,8,,37.2,139.766667,37.2,fukushima,15320
jp,tazimi,Tazimi,9,,35.316667,137.133333,35.316667,gifu,15321
jp,tazuruhama,Tazuruhama,15,,37.066667,136.883333,37.066667,ishikawa,15322
jp,tedokon,Tedokon,47,,26.168056,127.800278,26.168056,okinawa,15323
jp,teera,Teera,47,,26.631493,128.151167,26.631493,okinawa,15324
jp,tefunefu,Tefunefu,12,,45.416667,141,45.416667,hokkaido,15325
jp,tegurabashi,Tegurabashi,3,,40.45,141.266667,40.45,aomori,15326
jp,teima,Teima,47,,26.554444,128.059444,26.554444,okinawa,15327
jp,teinei,Teinei,12,,44.183333,143.666667,44.183333,hokkaido,15328
jp,teine,Teine,12,,43.108889,141.24,43.108889,hokkaido,15329
jp,teira,Teira,47,,26.618056,128.008056,26.618056,okinawa,15330
jp,teishi,Teishi,37,,34.633333,138.883333,34.633333,shizuoka,15331
jp,tei,Tei,20,,33.516667,133.75,33.516667,kochi,15332
jp,tekurabashi,Tekurabashi,3,,40.45,141.266667,40.45,aomori,15333
jp,temaneki,Temaneki,24,,38.44296,141.198564,38.44296,miyagi,15334
jp,teman,Teman,41,,35.366667,133.366667,35.366667,tottori,15335
jp,temashuku,Temashuku,41,,35.366667,133.366667,35.366667,tottori,15336
jp,tema,Tema,41,,35.366667,133.366667,35.366667,tottori,15337
jp,tema,Tema,43,,33.633333,135.933333,33.633333,wakayama,15338
jp,tema,Tema,47,,26.554444,128.059444,26.554444,okinawa,15339
jp,tembicho,Tembicho,47,,26.216667,127.666667,26.216667,okinawa,15340
jp,temigusuku,Temigusuku,47,,26.185,127.675,26.185,okinawa,15341
jp,temiyacho,Temiyacho,12,,43.2,141,43.2,hokkaido,15342
jp,temman,Temman,29,,37.65,139.483333,37.65,niigata,15343
jp,temman,Temman,41,,35.366667,133.366667,35.366667,tottori,15344
jp,temma,Temma,13,,34.8,134.616667,34.8,hyogo,15345
jp,temma,Temma,29,,37.65,139.483333,37.65,niigata,15346
jp,temma,Temma,43,,33.633333,135.933333,33.633333,wakayama,15347
jp,tempaku-ku,Tempaku-ku,1,,35.133333,137,35.133333,aichi,15348
jp,tendo,Tendo,44,65394,38.353611,140.369722,38.353611,yamagata,15349
jp,tengan,Tengan,47,,26.386389,127.854444,26.386389,okinawa,15350
jp,tengase,Tengase,28,,34.2,135.983333,34.2,nara,15351
jp,teniya,Teniya,47,,26.568881,128.134917,26.568881,okinawa,15352
jp,tenjimmae,Tenjimmae,17,,34.333333,134.05,34.333333,kagawa,15353
jp,tenjincho,Tenjincho,7,,33.583333,130.4,33.583333,fukuoka,15354
jp,tenjingo,Tenjingo,4,,35.1,139.916667,35.1,chiba,15355
jp,tenjin,Tenjin,13,,34.9,135.066667,34.9,hyogo,15356
jp,tenma,Tenma,43,,33.633333,135.933333,33.633333,wakayama,15357
jp,tenneri,Tenneri,12,,43.016667,144.433333,43.016667,hokkaido,15358
jp,tenneru,Tenneru,12,,43.016667,144.433333,43.016667,hokkaido,15359
jp,tenniya,Tenniya,47,,26.568881,128.134917,26.568881,okinawa,15360
jp,tennojicho,Tennojicho,32,,34.65,135.516667,34.65,osaka,15361
jp,tennoji,Tennoji,32,,34.65,135.516667,34.65,osaka,15362
jp,tennosucho,Tennosucho,40,,35.616667,139.75,35.616667,tokyo,15363
jp,tenno,Tenno,2,22740,39.9,139.966667,39.9,akita,15364
jp,tenno,Tenno,29,,37.9,139.266667,37.9,niigata,15365
jp,tenoko,Tenoko,44,,38,139.966667,38,yamagata,15366
jp,tenosucho,Tenosucho,40,,35.616667,139.75,35.616667,tokyo,15367
jp,tenoura,Tenoura,6,,35.716667,136.033333,35.716667,fukui,15368
jp,tenri,Tenri,28,71054,34.583333,135.833333,34.583333,nara,15369
jp,tenya,Tenya,8,,37.566667,139.75,37.566667,fukushima,15370
jp,teppocho,Teppocho,24,,38.266667,140.9,38.266667,miyagi,15371
jp,teppomachi,Teppomachi,24,,38.266667,140.9,38.266667,miyagi,15372
jp,terabaru,Terabaru,47,,26.416667,127.783333,26.416667,okinawa,15373
jp,terabayashi,Terabayashi,16,,39.9,141.216667,39.9,iwate,15374
jp,terabe,Terabe,1,,35.083333,137.183333,35.083333,aichi,15375
jp,terabun,Terabun,19,,35.333333,139.516667,35.333333,kanagawa,15376
jp,teradanawa,Teradanawa,19,,35.355278,139.325,35.355278,kanagawa,15377
jp,teradani,Teradani,23,,33.983333,136.05,33.983333,mie,15378
jp,terada,Terada,16,,39.966667,141.116667,39.966667,iwate,15379
jp,terada,Terada,22,,34.85,135.766667,34.85,kyoto,15380
jp,teradomari,Teradomari,29,,37.633333,138.766667,37.633333,niigata,15381
jp,teraga,Teraga,47,,26.367222,127.842778,26.367222,okinawa,15382
jp,terago,Terago,11,,34.533333,132.783333,34.533333,hiroshima,15383
jp,teragura,Teragura,23,,34.106111,136.26,34.106111,mie,15384
jp,terahama,Terahama,24,,38.633333,141.516667,38.633333,miyagi,15385
jp,terai,Terai,15,,36.433333,136.5,36.433333,ishikawa,15386
jp,teraizumi,Teraizumi,44,,38.116667,140.016667,38.116667,yamagata,15387
jp,terajimamachi,Terajimamachi,40,,35.716667,139.816667,35.716667,tokyo,15388
jp,teraku,Teraku,47,,26.601803,128.124014,26.601803,okinawa,15389
jp,teramachi,Teramachi,22,,35.366667,135.4,35.366667,kyoto,15390
jp,teramachi,Teramachi,41,,35.483333,134.233333,35.483333,tottori,15391
jp,terama,Terama,24,,38.433333,141.533333,38.433333,miyagi,15392
jp,terama,Terama,31,,34.45,133.483333,34.45,okayama,15393
jp,teranomae,Teranomae,16,,39.433333,141.083333,39.433333,iwate,15394
jp,teranosho,Teranosho,35,,34.916667,136.183333,34.916667,shiga,15395
jp,terasawa,Terasawa,24,,38.461613,141.040935,38.461613,miyagi,15396
jp,terashimacho,Terashimacho,40,,35.716667,139.816667,35.716667,tokyo,15397
jp,terashima,Terashima,40,,35.716667,139.816667,35.716667,tokyo,15398
jp,terashito,Terashito,46,,35.567778,139.059444,35.567778,yamanashi,15399
jp,terasho,Terasho,35,,34.916667,136.183333,34.916667,shiga,15400
jp,teratani,Teratani,23,,33.983333,136.05,33.983333,mie,15401
jp,tera,Tera,47,,26.124722,127.673889,26.124722,okinawa,15402
jp,teratsuki,Teratsuki,9,,36.083333,137.4,36.083333,gifu,15403
jp,teratsu,Teratsu,1,,34.833333,137.016667,34.833333,aichi,15404
jp,teratsu,Teratsu,44,,38.333333,140.316667,38.333333,yamagata,15405
jp,terauchi,Terauchi,32,,34.783333,135.533333,34.783333,osaka,15406
jp,terauchi,Terauchi,44,,38.652222,140.404167,38.652222,yamagata,15407
jp,terayama,Terayama,7,,33.534167,130.15,33.534167,fukuoka,15408
jp,terayama,Terayama,19,,35.391111,139.236111,35.391111,kanagawa,15409
jp,terayashiki,Terayashiki,12,,42.068056,139.425278,42.068056,hokkaido,15410
jp,terazu,Terazu,1,,34.833333,137.016667,34.833333,aichi,15411
jp,terazu,Terazu,44,,38.333333,140.316667,38.333333,yamagata,15412
jp,terekon,Terekon,47,,26.168056,127.800278,26.168056,okinawa,15413
jp,terrajima-cho,Terrajima-cho,40,,35.716667,139.816667,35.716667,tokyo,15414
jp,teruma,Teruma,47,,26.334722,127.875556,26.334722,okinawa,15415
jp,teruya,Teruya,47,,26.124722,127.673889,26.124722,okinawa,15416
jp,teshikaga,Teshikaga,12,,43.483611,144.456111,43.483611,hokkaido,15417
jp,teshimanabu,Teshimanabu,12,,43.973889,143.942222,43.973889,hokkaido,15418
jp,teshimanai,Teshimanai,12,,43.973889,143.942222,43.973889,hokkaido,15419
jp,teshima,Teshima,17,,34.4,133.666667,34.4,kagawa,15420
jp,teshio,Teshio,12,,44.883889,141.743056,44.883889,hokkaido,15421
jp,tesio,Tesio,12,,44.883889,141.743056,44.883889,hokkaido,15422
jp,tesumi,Tesumi,36,,35.533333,133.15,35.533333,shimane,15423
jp,tetaru,Tetaru,24,,38.39171,141.099828,38.39171,miyagi,15424
jp,te,Te,6,,35.716667,136.033333,35.716667,fukui,15425
jp,te,Te,18,,27.883333,128.916667,27.883333,kagoshima,15426
jp,tete,Tete,18,,27.883333,128.916667,27.883333,kagoshima,15427
jp,tetsugaya,Tetsugaya,34,,35.958056,139.258611,35.958056,saitama,15428
jp,teuchi,Teuchi,18,,31.633333,129.7,31.633333,kagoshima,15429
jp,teuti,Teuti,18,,31.633333,129.7,31.633333,kagoshima,15430
jp,tiba,Tiba,4,,35.604722,140.123334,35.604722,chiba,15431
jp,tienbetu,Tienbetu,12,,44.1,145.25,44.1,hokkaido,15432
jp,timigusuku,Timigusuku,47,,26.185,127.675,26.185,okinawa,15433
jp,tiraibetu,Tiraibetu,12,,45.372222,142.088889,45.372222,hokkaido,15434
jp,tira,Tira,47,,26.124722,127.673889,26.124722,okinawa,15435
jp,tise,Tise,47,,26.533611,127.939444,26.533611,okinawa,15436
jp,titibu,Titibu,34,,35.990278,139.076389,35.990278,saitama,15437
jp,titii,Titii,36,,36.083333,133.116667,36.083333,shimane,15438
jp,titikun,Titikun,47,,26.168056,127.800278,26.168056,okinawa,15439
jp,titubunomiya,Titubunomiya,34,,35.990278,139.076389,35.990278,saitama,15440
jp,tiyan,Tiyan,47,,26.088889,127.657778,26.088889,okinawa,15441
jp,tobacho,Tobacho,13,,34.666667,135.183333,34.666667,hyogo,15442
jp,tobaibokujo,Tobaibokujo,12,,43.259722,145.472778,43.259722,hokkaido,15443
jp,tobai,Tobai,12,,43.016667,144.916667,43.016667,hokkaido,15444
jp,tobara,Tobara,47,,26.740717,128.164781,26.740717,okinawa,15445
jp,tobaro,Tobaro,47,,26.336944,127.822222,26.336944,okinawa,15446
jp,tobaru,Tobaru,47,,26.318889,127.784722,26.318889,okinawa,15447
jp,tobata,Tobata,7,,33.883333,130.833333,33.883333,fukuoka,15448
jp,toba,Toba,23,23303,34.483333,136.85,34.483333,mie,15449
jp,toberi,Toberi,12,,42.5,143.4,42.5,hokkaido,15450
jp,toberu,Toberu,47,,26.336944,127.822222,26.336944,okinawa,15451
jp,tobe,Tobe,5,21382,33.733333,132.783333,33.733333,ehime,15452
jp,tobetsu,Tobetsu,12,21818,43.216944,141.516944,43.216944,hokkaido,15453
jp,tobetu,Tobetu,12,,44.707222,141.788889,44.707222,hokkaido,15454
jp,tobimatsu,Tobimatsu,18,,31.983333,130.2,31.983333,kagoshima,15455
jp,tobine,Tobine,2,,40.216667,140.166667,40.216667,akita,15456
jp,tobinitai,Tobinitai,12,,44.051944,145.233611,44.051944,hokkaido,15457
jp,tobo,Tobo,33,,33.483333,129.933333,33.483333,saga,15458
jp,tobun,Tobun,17,,34.366667,133.916667,34.366667,kagawa,15459
jp,tobutori,Tobutori,44,,38.883333,139.916667,38.883333,yamagata,15460
jp,tobutsu,Tobutsu,12,,42.366667,142.416667,42.366667,hokkaido,15461
jp,tochibori,Tochibori,29,,37.433333,139.033333,37.433333,niigata,15462
jp,tochifuta,Tochifuta,44,,38.551111,140.400556,38.551111,yamagata,15463
jp,tochigi-dantai,Tochigi-dantai,12,,43.933333,143.716667,43.933333,hokkaido,15464
jp,tochigi,Tochigi,12,,43.933333,143.716667,43.933333,hokkaido,15465
jp,tochigi,Tochigi,38,82134,36.383333,139.733333,36.383333,tochigi,15466
jp,tochihori,Tochihori,29,,37.433333,139.033333,37.433333,niigata,15467
jp,tochikubo,Tochikubo,44,,38.237222,140.074444,38.237222,yamagata,15468
jp,tochimoto,Tochimoto,20,,33.65,133.883333,33.65,kochi,15469
jp,tochinoki,Tochinoki,20,,33.55,133.9,33.55,kochi,15470
jp,tochiomachi,Tochiomachi,29,,37.466667,139,37.466667,niigata,15471
jp,tochio,Tochio,29,23045,37.466667,139,37.466667,niigata,15472
jp,tochiya,Tochiya,34,,36.033333,139.116667,36.033333,saitama,15473
jp,tochuda,Tochuda,44,,38.551111,140.400556,38.551111,yamagata,15474
jp,tochu,Tochu,35,,35.166667,135.866667,35.166667,shiga,15475
jp,todai,Todai,5,,34.173056,133.093333,34.173056,ehime,15476
jp,todaka,Todaka,25,,31.6,131.366667,31.6,miyazaki,15477
jp,toda,Toda,16,,40.15,141.416667,40.15,iwate,15478
jp,toda,Toda,34,118733,35.809444,139.6925,35.809444,saitama,15479
jp,toda,Toda,37,,34.966667,138.766667,34.966667,shizuoka,15480
jp,todera,Todera,8,,37.566667,139.8,37.566667,fukushima,15481
jp,todoboke,Todoboke,12,,41.824444,141.141667,41.824444,hokkaido,15482
jp,todohokke,Todohokke,12,,41.824444,141.141667,41.824444,hokkaido,15483
jp,todokko,Todokko,12,,44.07,141.670556,44.07,hokkaido,15484
jp,todoriki,Todoriki,3,,40.7,139.983333,40.7,aomori,15485
jp,todorogi,Todorogi,43,,34.166667,135.3,34.166667,wakayama,15486
jp,todorokikozan,Todorokikozan,12,,43.016667,140.9,43.016667,hokkaido,15487
jp,todoroki,Todoroki,3,,40.7,139.983333,40.7,aomori,15488
jp,todoroki,Todoroki,12,,43.016667,140.9,43.016667,hokkaido,15489
jp,todoroki,Todoroki,43,,34.166667,135.3,34.166667,wakayama,15490
jp,todoro,Todoro,25,,32.5,131.683333,32.5,miyazaki,15491
jp,toeihoma,Toeihoma,6,,35.55,135.9,35.55,fukui,15492
jp,tofuma,Tofuma,47,,26.166667,127.783333,26.166667,okinawa,15493
jp,tofutso,Tofutso,12,,43.952778,144.355833,43.952778,hokkaido,15494
jp,tofutsu,Tofutsu,12,,42.851944,143.503889,42.851944,hokkaido,15495
jp,togaachi,Togaachi,11,,34.566667,132.233333,34.566667,hiroshima,15496
jp,togaimatsu,Togaimatsu,24,,38.421316,141.137591,38.421316,miyagi,15497
jp,togakushi,Togakushi,26,,36.733333,138.083333,36.733333,nagano,15498
jp,togami,Togami,29,,37.133333,138.066667,37.133333,niigata,15499
jp,toganemachi,Toganemachi,4,,35.55,140.366667,35.55,chiba,15500
jp,togane,Togane,4,66334,35.55,140.366667,35.55,chiba,15501
jp,togane,Togane,9,,35.55,137.366667,35.55,gifu,15502
jp,togane,Togane,36,,34.933333,132.116667,34.933333,shimane,15503
jp,togari,Togari,26,,36.916667,138.383333,36.916667,nagano,15504
jp,toga,Toga,2,,39.95,139.716667,39.95,akita,15505
jp,togatta,Togatta,24,,38.116667,140.583333,38.116667,miyagi,15506
jp,togawamachi,Togawamachi,4,,35.7,140.85,35.7,chiba,15507
jp,togawa,Togawa,4,,35.7,140.85,35.7,chiba,15508
jp,togawa,Togawa,47,,26.366667,127.816667,26.366667,okinawa,15509
jp,togenoshita,Togenoshita,12,,41.916667,140.65,41.916667,hokkaido,15510
jp,togeshita,Togeshita,12,,41.916667,140.65,41.916667,hokkaido,15511
jp,toge,Toge,11,,34.35,132.216667,34.35,hiroshima,15512
jp,toge,Toge,15,,37.283333,136.75,37.283333,ishikawa,15513
jp,toge,Toge,18,,31.733333,130.466667,31.733333,kagoshima,15514
jp,toge,Toge,19,,35.3525,139.172222,35.3525,kanagawa,15515
jp,toge,Toge,20,,33.616667,133.833333,33.616667,kochi,15516
jp,toge,Toge,28,,34.433333,135.75,34.433333,nara,15517
jp,toge,Toge,44,,38.7,139.966667,38.7,yamagata,15518
jp,togisaka,Togisaka,3,,40.9,140.333333,40.9,aomori,15519
jp,togi,Togi,15,,37.133333,136.733333,37.133333,ishikawa,15520
jp,togitsu,Togitsu,27,29365,32.833333,129.85,32.833333,nagasaki,15521
jp,togochi,Togochi,11,,34.566667,132.233333,34.566667,hiroshima,15522
jp,togomachi,Togomachi,18,,31.866667,130.333333,31.866667,kagoshima,15523
jp,togo,Togo,6,,36.016667,136.266667,36.016667,fukui,15524
jp,togo,Togo,18,,31.866667,130.333333,31.866667,kagoshima,15525
jp,togo,Togo,36,,36.216667,133.333333,36.216667,shimane,15526
jp,toguchi,Toguchi,47,,26.301944,127.805833,26.301944,okinawa,15527
jp,toguchiura,Toguchiura,21,,32.666667,130.55,32.666667,kumamoto,15528
jp,toguramachi,Toguramachi,26,,36.483333,138.15,36.483333,nagano,15529
jp,togura,Togura,26,,36.483333,138.15,36.483333,nagano,15530
jp,toguti,Toguti,47,,26.66005,127.895431,26.66005,okinawa,15531
jp,togutshi,Togutshi,47,,26.66005,127.895431,26.66005,okinawa,15532
jp,tohama,Tohama,15,,36.966667,137.05,36.966667,ishikawa,15533
jp,toharu,Toharu,47,,26.336944,127.822222,26.336944,okinawa,15534
jp,tohata,Tohata,30,,33.283333,131.1,33.283333,oita,15535
jp,tohi,Tohi,37,,34.9,138.783333,34.9,shizuoka,15536
jp,toho,Toho,33,,33.483333,129.933333,33.483333,saga,15537
jp,toiba,Toiba,24,,38.425631,141.030843,38.425631,miyagi,15538
jp,toide,Toide,42,,36.683333,136.983333,36.683333,toyama,15539
jp,toihashi,Toihashi,26,,36.116667,138.1,36.116667,nagano,15540
jp,toimaki,Toimaki,12,,44.983333,142.533333,44.983333,hokkaido,15541
jp,toishima,Toishima,47,,26.347392,126.741667,26.347392,okinawa,15542
jp,toishi,Toishi,12,,42.068056,139.425278,42.068056,hokkaido,15543
jp,toishi,Toishi,45,,34.033333,131.816667,34.033333,yamaguchi,15544
jp,toi,Toi,12,,41.716667,141.016667,41.716667,hokkaido,15545
jp,toi,Toi,25,,31.388333,131.305,31.388333,miyazaki,15546
jp,toi,Toi,37,,34.9,138.783333,34.9,shizuoka,15547
jp,toiyaguchi,Toiyaguchi,45,,34.016667,131.583333,34.016667,yamaguchi,15548
jp,tojimbara,Tojimbara,18,,31.416667,130.3,31.416667,kagoshima,15549
jp,tojimbo,Tojimbo,6,,36.233333,136.116667,36.233333,fukui,15550
jp,tojinhara,Tojinhara,18,,31.416667,130.3,31.416667,kagoshima,15551
jp,toji,Toji,21,,32.4,130.833333,32.4,kumamoto,15552
jp,tojo,Tojo,11,,34.883333,133.266667,34.883333,hiroshima,15553
jp,tojo,Tojo,41,,35.283333,133.366667,35.283333,tottori,15554
jp,tokachibuto,Tokachibuto,12,,42.721944,143.686944,42.721944,hokkaido,15555
jp,tokachi-mimata,Tokachi-mimata,12,,43.505,143.153056,43.505,hokkaido,15556
jp,tokaichi,Tokaichi,11,,34.8,132.85,34.8,hiroshima,15557
jp,tokaichi,Tokaichi,31,,34.6,133.466667,34.6,okayama,15558
jp,tokaichi,Tokaichi,36,,35.216667,132.816667,35.216667,shimane,15559
jp,tokai-mura,Tokai-mura,14,,36.466667,140.566667,36.466667,ibaraki,15560
jp,tokai,Tokai,40,,35.583333,139.765,35.583333,tokyo,15561
jp,tokai-toyosaki,Tokai-Toyosaki,12,,41.933333,140.95,41.933333,hokkaido,15562
jp,tokamachi,Tokamachi,29,41136,37.133333,138.766667,37.133333,niigata,15563
jp,tokamachi,Tokamachi,44,,38.233333,140.35,38.233333,yamagata,15564
jp,tokami,Tokami,29,,37.133333,138.066667,37.133333,niigata,15565
jp,tokarita,Tokarita,24,,38.121111,140.572778,38.121111,miyagi,15566
jp,tokashiki,Tokashiki,47,,26.1925,127.358611,26.1925,okinawa,15567
jp,tokashiku,Tokashiku,47,,26.18675,127.348806,26.18675,okinawa,15568
jp,tokasiki,Tokasiki,47,,26.1925,127.358611,26.1925,okinawa,15569
jp,tokasiku,Tokasiku,47,,26.18675,127.348806,26.18675,okinawa,15570
jp,toka,Toka,2,,40.05,140.1,40.05,akita,15571
jp,toka,Toka,29,,37.133333,138.766667,37.133333,niigata,15572
jp,tokatsuda,Tokatsuda,24,,38.116667,140.583333,38.116667,miyagi,15573
jp,to-katta,To-katta,24,,38.116667,140.583333,38.116667,miyagi,15574
jp,tokatta,Tokatta,24,,38.121111,140.572778,38.121111,miyagi,15575
jp,tokawacho,Tokawacho,4,,35.7,140.85,35.7,chiba,15576
jp,tokawa,Tokawa,4,,35.7,140.85,35.7,chiba,15577
jp,tokehongo,Tokehongo,4,,35.533333,140.283333,35.533333,chiba,15578
jp,tokemachi,Tokemachi,4,,35.533333,140.283333,35.533333,chiba,15579
jp,tokeshi,Tokeshi,47,,26.416667,127.716667,26.416667,okinawa,15580
jp,toke,Toke,4,,35.533333,140.283333,35.533333,chiba,15581
jp,toke,Toke,28,,34.433333,135.75,34.433333,nara,15582
jp,tokiere,Tokiere,26,,36.4,138.266667,36.4,nagano,15583
jp,tokiiri,Tokiiri,26,,36.4,138.266667,36.4,nagano,15584
jp,tokimae,Tokimae,12,,45.45,142.007222,45.45,hokkaido,15585
jp,tokimai,Tokimai,12,,45.45,142.007222,45.45,hokkaido,15586
jp,tokimata,Tokimata,26,,35.45,137.833333,35.45,nagano,15587
jp,tokinohama,Tokinohama,43,,34.083333,135.1,34.083333,wakayama,15588
jp,tokio,Tokio,40,,35.685,139.751389,35.685,tokyo,15589
jp,tokise,Tokise,1,,35.233333,137.383333,35.233333,aichi,15590
